Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE,MAE (‰)
combination_1_ABCD,B (δ15N coll),15,KNN,BC,δ15N coll_δ13C carb,1.1961401515151515,20.526032669340303,185.8109542451355
combination_1_ABCD,B (δ15N coll),15,SVM,BC,δ15N coll_δ13C carb,1.2647757294351722,22.190206552213333,196.47295084505805
combination_1_ABCD,B (δ15N coll),15,RandomForest,BC,δ15N coll_δ13C carb,1.1277622751199945,20.993984560936532,175.18898954798343
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,BC,δ15N coll_δ13C carb,1.1129433181818176,20.85481037522632,172.88698127068218
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,BC,δ15N coll_δ13C carb,1.1111120328282822,20.756504581549592,172.60250551037555
combination_1_ABCD,B (δ15N coll),15,KNN,BD,δ15N coll_δ18O carb,1.149072121212121,20.076788028886885,178.49930634671256
combination_1_ABCD,B (δ15N coll),15,SVM,BD,δ15N coll_δ18O carb,1.2108066324193556,21.414437306604732,188.0892765711407
combination_1_ABCD,B (δ15N coll),15,RandomForest,BD,δ15N coll_δ18O carb,1.1650088358467212,21.309503132724238,180.9749494810363
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,BD,δ15N coll_δ18O carb,1.141664426767676,20.83784347023036,177.34857934224308
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,BD,δ15N coll_δ18O carb,1.1014439040404034,19.974750187547357,171.1006378290967
combination_1_ABCD,B (δ15N coll),15,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,0.42973191919191905,6.217686151868092,66.7554699785801
combination_1_ABCD,B (δ15N coll),15,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,0.4562490133992979,6.155997902525963,70.8746917706418
combination_1_ABCD,B (δ15N coll),15,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,0.4444279490565915,6.114846349754661,69.03838250292837
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,0.5243339116161618,7.184422833431684,81.45114461467807
