Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE
combination_1_ABCD,B (δ15N coll),10,RandomForest,BC,δ15N coll_δ13C carb,1.1776866994534962,20.90670666603652
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,BC,δ15N coll_δ13C carb,1.1792065834165828,21.08417409678676
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,BC,δ15N coll_δ13C carb,1.2106588961038955,21.731299850674827
combination_1_ABCD,B (δ15N coll),10,KNN,BD,δ15N coll_δ18O carb,1.1893896603396603,18.994847988823828
combination_1_ABCD,B (δ15N coll),10,SVM,BD,δ15N coll_δ18O carb,1.2304495645824525,20.53174569091966
combination_1_ABCD,B (δ15N coll),10,RandomForest,BD,δ15N coll_δ18O carb,1.1626669013360997,20.456770940376767
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,BD,δ15N coll_δ18O carb,1.1838531693306686,20.706972886920123
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,BD,δ15N coll_δ18O carb,1.1600058541458538,20.262555605605524
combination_1_ABCD,B (δ15N coll),10,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,0.3495512237762238,5.960403252652977
combination_1_ABCD,B (δ15N coll),10,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,0.3865093557235777,6.182853051571709
combination_1_ABCD,B (δ15N coll),10,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,0.39119327072898236,6.829431786848225
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,0.35653303946053927,5.540857581117386
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,0.48389674575424557,8.332874534873037
combination_1_ABCD,B (δ15N coll),10,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,0.34456428571428577,6.084075488559746
combination_1_ABCD,B (δ15N coll),10,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,0.34046415232385174,5.118918449606512
combination_1_ABCD,B (δ15N coll),10,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,0.4157508248794988,7.107177931555148
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,0.19670650349650298,3.227068904954006
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,0.2687701598401595,5.393923348620238
combination_1_ABCD,B (δ15N coll),10,KNN,BCD,δ15N coll_δ13C carb_δ18O carb,1.1985972777222778,19.516554592869664
combination_1_ABCD,B (δ15N coll),10,SVM,BCD,δ15N coll_δ13C carb_δ18O carb,1.2364235625147015,21.023607776918794
