Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE,MAE (‰)
combination_1_ABCD,B (δ15N coll),10,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,0.3164264205096268,4.859959665665188,39.849963402365404
combination_1_ABCD,B (δ15N coll),10,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,0.2963975910247699,4.549942947084156,37.32758198845473
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,0.2603178959276016,4.858448181592927,32.7837941249918
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,0.24506744559362162,2.9597903589060204,30.863190002555054
combination_1_ABCD,B (δ15N coll),10,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,0.20822043740573157,3.2074597249038064,26.22276861988671
combination_1_ABCD,B (δ15N coll),10,SVM,ABD,δ13C coll_δ15N coll_δ18O carb,0.32050742905925195,4.90740990412583,40.36391555934831
combination_1_ABCD,B (δ15N coll),10,RandomForest,ABD,δ13C coll_δ15N coll_δ18O carb,0.31566492843670124,4.674073496324634,39.75406296779232
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,0.32103241435035546,5.714522173216415,40.43003091281203
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,0.1640490756302519,2.555166296394313,20.659936201056013
combination_1_ABCD,B (δ15N coll),10,KNN,BCD,δ15N coll_δ13C carb_δ18O carb,1.142837847446671,16.5348300774342,143.92618139230996
combination_1_ABCD,B (δ15N coll),10,SVM,BCD,δ15N coll_δ13C carb_δ18O carb,1.3678997815086544,21.640107047824912,172.26992658650352
combination_1_ABCD,B (δ15N coll),10,RandomForest,BCD,δ15N coll_δ13C carb_δ18O carb,1.2385449310781933,18.564290426901934,155.97929558524206
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,BCD,δ15N coll_δ13C carb_δ18O carb,1.298111574014221,19.688809859022133,163.480971763797
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,BCD,δ15N coll_δ13C carb_δ18O carb,1.2775952305537603,19.436810686434416,160.8971940415292
combination_1_ABCD,B (δ15N coll),10,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.22005840336134455,3.2448096505142,27.713612871545127
combination_1_ABCD,B (δ15N coll),10,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.3238091201559085,5.01700955902118,40.77972239733539
combination_1_ABCD,B (δ15N coll),10,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.3235915969484136,5.03723315298309,40.75232806078196
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.21439293794440864,4.000178044120694,27.00011812240677
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.17918851863822413,2.4515640081427095,22.56656033449033
combination_1_ABCD,B (δ15N coll),15,KNN,B,δ15N coll,1.2228212029551413,18.436749477707444,153.99908802468752
combination_1_ABCD,B (δ15N coll),15,SVM,B,δ15N coll,1.387938426550966,22.382511113977756,174.79354414752456
combination_1_ABCD,B (δ15N coll),15,RandomForest,B,δ15N coll,1.3344439582480834,21.015495260305293,168.05658267425204
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,B,δ15N coll,1.35574831810148,21.437697872005117,170.73960123857213
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,B,δ15N coll,1.343105512712262,21.168940969608744,169.14739749258868
combination_1_ABCD,B (δ15N coll),15,KNN,AB,δ13C coll_δ15N coll,0.35303342585673114,6.734447355508204,44.46015941887636
combination_1_ABCD,B (δ15N coll),15,SVM,AB,δ13C coll_δ15N coll,0.41302163471055164,7.725122518426067,52.0149265699508
combination_1_ABCD,B (δ15N coll),15,RandomForest,AB,δ13C coll_δ15N coll,0.4452212491905347,8.401650561897089,56.07006664495147
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.42916051504691416,8.33802329117607,54.04741737689224
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.2758639662882695,4.749253814996445,34.741627904881135
combination_1_ABCD,B (δ15N coll),15,KNN,BC,δ15N coll_δ13C carb,1.2403597130696309,18.94212682912385,156.20784475577463
combination_1_ABCD,B (δ15N coll),15,SVM,BC,δ15N coll_δ13C carb,1.4111500864494197,23.1289165442003,177.71676337799138
combination_1_ABCD,B (δ15N coll),15,RandomForest,BC,δ15N coll_δ13C carb,1.3510295776732328,21.101472482748886,170.1453347008157
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,BC,δ15N coll_δ13C carb,1.356361204432496,20.908154715120588,170.81678663232486
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,BC,δ15N coll_δ13C carb,1.38769208142059,21.765870332857794,174.76252004904998
combination_1_ABCD,B (δ15N coll),15,KNN,BD,δ15N coll_δ18O carb,1.1730626214100004,17.603975594504213,147.7326149206594
combination_1_ABCD,B (δ15N coll),15,SVM,BD,δ15N coll_δ18O carb,1.353879009413804,21.620130695414932,170.50418511032456
combination_1_ABCD,B (δ15N coll),15,RandomForest,BD,δ15N coll_δ18O carb,1.3555408733594045,21.131476853479732,170.71347615911003
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,BD,δ15N coll_δ18O carb,1.3595314856151988,21.048916815935982,171.2160440296763
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,BD,δ15N coll_δ18O carb,1.3430233374311054,21.051702691170966,169.1370485402433
combination_1_ABCD,B (δ15N coll),15,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,0.3117855461845961,5.904935554160562,39.265503129706765
combination_1_ABCD,B (δ15N coll),15,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,0.41109996092895934,7.729876775392756,51.77291571085629
combination_1_ABCD,B (δ15N coll),15,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,0.43812031108759075,8.381519883057198,55.17579200420235
combination_1_ABCD,B (δ15N coll),15,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,0.41142429972836086,7.9882890674015625,51.81376213975215
combination_1_ABCD,B (δ15N coll),15,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,0.3336744585601936,5.910417986020662,42.022138797740716
