Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE
combination_2_ABCDE,A,15,RandomForest_MICE,ADE,δ13C coll_δ18O carb_δ18O phos,0.9626531785714292,5.332368923709508
combination_2_ABCDE,A,15,HybridKNN_RF,ADE,δ13C coll_δ18O carb_δ18O phos,0.9563322857142866,5.270601595704216
combination_2_ABCDE,A,15,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.1636542857142858,6.9113151607287575
combination_2_ABCDE,A,15,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.2064282170834406,7.130405957354867
combination_2_ABCDE,A,15,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.9885057353068545,5.495617010191507
combination_2_ABCDE,A,15,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.9704371785714289,5.132591421878354
combination_2_ABCDE,A,15,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.1061309285714298,6.166138505673303
combination_2_ABCDE,A,15,KNN,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,1.1344824999999998,6.748564999976734
combination_2_ABCDE,A,15,SVM,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,1.2209258609413287,7.191598222387682
combination_2_ABCDE,A,15,RandomForest,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,0.9439078955391448,5.193361800472621
combination_2_ABCDE,A,15,RandomForest_MICE,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,1.0223209642857174,5.6604594170377815
combination_2_ABCDE,A,15,HybridKNN_RF,ABCE,δ13C coll_δ15N coll_δ13C carb_δ18O phos,1.061965714285716,5.8893303770601415
combination_2_ABCDE,A,15,KNN,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,1.0391567857142852,6.188914320064218
combination_2_ABCDE,A,15,SVM,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,1.1994298361437685,7.060249501335686
combination_2_ABCDE,A,15,RandomForest,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,0.9409145307349437,5.111268803673945
combination_2_ABCDE,A,15,RandomForest_MICE,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,0.8639162142857171,4.665369915904096
combination_2_ABCDE,A,15,HybridKNN_RF,ABDE,δ13C coll_δ15N coll_δ18O carb_δ18O phos,0.8918438571428589,4.783860453393035
combination_2_ABCDE,A,15,KNN,ACDE,δ13C coll_δ13C carb_δ18O carb_δ18O phos,0.945625357142857,5.520250117621451
