Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE
combination_1_ABCD,B,15,RandomForest_MICE,ABD,δ13C coll_δ15N coll_δ18O carb,0.1813291428571429,1.6311415735647756
combination_1_ABCD,B,15,HybridKNN_RF,ABD,δ13C coll_δ15N coll_δ18O carb,0.15096085714285748,1.3170164477008537
combination_1_ABCD,B,15,KNN,BCD,δ15N coll_δ13C carb_δ18O carb,1.7170942857142855,20.03398656573763
combination_1_ABCD,B,15,SVM,BCD,δ15N coll_δ13C carb_δ18O carb,2.0109660699780103,23.282107150002197
combination_1_ABCD,B,15,RandomForest,BCD,δ15N coll_δ13C carb_δ18O carb,2.027303019954648,22.796540734549268
combination_1_ABCD,B,15,RandomForest_MICE,BCD,δ15N coll_δ13C carb_δ18O carb,1.8898500952380963,21.5437643463684
combination_1_ABCD,B,15,HybridKNN_RF,BCD,δ15N coll_δ13C carb_δ18O carb,1.9157397142857135,21.869967969651533
combination_1_ABCD,B,15,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.14648285714285708,1.1850194086915282
combination_1_ABCD,B,15,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.15511912920363735,1.3788458878669765
combination_1_ABCD,B,15,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.22770601904761906,2.015326113426295
combination_1_ABCD,B,15,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.16183314285714331,1.5013021126552466
combination_1_ABCD,B,15,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,0.1551111428571433,1.4315619204583498
combination_1_ABCD,B,20,KNN,B,δ15N coll,1.7823406837606839,18.362500716847833
combination_1_ABCD,B,20,SVM,B,δ15N coll,2.035432204941176,21.606775373879618
combination_1_ABCD,B,20,RandomForest,B,δ15N coll,1.9906165739834283,20.489078502786196
combination_1_ABCD,B,20,RandomForest_MICE,B,δ15N coll,1.9524665656565667,20.0812200735187
combination_1_ABCD,B,20,HybridKNN_RF,B,δ15N coll,2.0038271468531477,20.654221123460054
combination_1_ABCD,B,20,KNN,AB,δ13C coll_δ15N coll,0.3078109090909092,3.930366740718456
combination_1_ABCD,B,20,SVM,AB,δ13C coll_δ15N coll,0.3306371635884924,4.52576142677974
combination_1_ABCD,B,20,RandomForest,AB,δ13C coll_δ15N coll,0.38080709479409425,4.739564918112731
combination_1_ABCD,B,20,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.41598819269619325,4.93903200959443
combination_1_ABCD,B,20,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.4632227397047407,5.405645940918167
combination_1_ABCD,B,20,KNN,BC,δ15N coll_δ13C carb,1.7927995959595961,18.426988418351588
combination_1_ABCD,B,20,SVM,BC,δ15N coll_δ13C carb,1.9777516944727325,21.084511079132774
combination_1_ABCD,B,20,RandomForest,BC,δ15N coll_δ13C carb,1.95965337570578,20.455024372854023
combination_1_ABCD,B,20,RandomForest_MICE,BC,δ15N coll_δ13C carb,1.8659331048951049,19.78357571048407
combination_1_ABCD,B,20,HybridKNN_RF,BC,δ15N coll_δ13C carb,1.8268791002331,19.37459040266324
combination_1_ABCD,B,20,KNN,BD,δ15N coll_δ18O carb,1.724639362859363,18.027354904813123
combination_1_ABCD,B,20,SVM,BD,δ15N coll_δ18O carb,1.9353430951731325,20.764845296487433
combination_1_ABCD,B,20,RandomForest,BD,δ15N coll_δ18O carb,1.9384376851167378,20.24706974610567
combination_1_ABCD,B,20,RandomForest_MICE,BD,δ15N coll_δ18O carb,1.7969347940947937,19.084770649692167
combination_1_ABCD,B,20,HybridKNN_RF,BD,δ15N coll_δ18O carb,1.8436440372960377,19.382068365805974
combination_1_ABCD,B,20,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,0.33786020202020206,4.425663920845418
combination_1_ABCD,B,20,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,0.36178508451021363,4.89257560651374
combination_1_ABCD,B,20,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,0.436290498575499,5.423943457838517
combination_1_ABCD,B,20,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,0.4098619766899775,4.784228042740184
combination_1_ABCD,B,20,HybridKNN_RF,ABC,δ13C coll_δ15N coll_δ13C carb,0.3943638166278173,4.607300818491938
combination_1_ABCD,B,20,KNN,ABD,δ13C coll_δ15N coll_δ18O carb,0.2884794405594406,3.9952225239576578
