Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE,MAE (‰)
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ACD,δ13C coll_δ13C carb_δ18O carb,1.6441605159285166,9.600497182506937,-89.92174791067644
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ACD,δ13C coll_δ13C carb_δ18O carb,1.578887749805752,9.673556200524859,-86.35187674307387
combination_1_ABCD,A (δ13C coll),20,KNN,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.6178168142968143,9.708037703563166,-88.48096906079499
combination_1_ABCD,A (δ13C coll),20,SVM,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.904312588434798,10.779940932633203,-104.14987761925225
combination_1_ABCD,A (δ13C coll),20,RandomForest,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.9568227499592965,11.739223222901165,-107.0217416870305
combination_1_ABCD,A (δ13C coll),20,RandomForest_MICE,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,1.988453836829839,12.061582199292065,-108.7516960267425
combination_1_ABCD,A (δ13C coll),20,HybridKNN_RF,ABCD,δ13C coll_δ15N coll_δ13C carb_δ18O carb,2.191874114996115,13.426896386041449,-119.8770738690984
combination_1_ABCD,B (δ15N coll),10,KNN,B,δ15N coll,1.4946457142857141,17.840338139681208,132.3026206191292
combination_1_ABCD,B (δ15N coll),10,SVM,B,δ15N coll,1.9363221512014945,22.922770598435143,171.39880877339226
combination_1_ABCD,B (δ15N coll),10,RandomForest,B,δ15N coll,1.9168136011904746,21.352297680623316,169.67195653926885
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,B,δ15N coll,1.9163059999999987,21.672634060501075,169.6270248426885
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,B,δ15N coll,1.9281385714285708,21.43826667721129,170.67441700639688
combination_1_ABCD,B (δ15N coll),10,KNN,AB,δ13C coll_δ15N coll,0.013849999999999963,0.13512195121951182,1.2259703273231057
combination_1_ABCD,B (δ15N coll),10,SVM,AB,δ13C coll_δ15N coll,0.04515410480448754,0.4405278517510979,3.996938097266394
combination_1_ABCD,B (δ15N coll),10,RandomForest,AB,δ13C coll_δ15N coll,0.06208750000000203,0.6057317073170929,5.495843516077691
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.029470000000000062,0.2875121951219518,2.6086170069467216
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.03200500000000002,0.31224390243902456,2.833009409817771
combination_1_ABCD,B (δ15N coll),10,KNN,BC,δ15N coll_δ13C carb,1.5386342857142856,18.291900399630673,136.19638836734302
combination_1_ABCD,B (δ15N coll),10,SVM,BC,δ15N coll_δ13C carb,2.0050625535968933,23.641439721451246,177.4835519954146
combination_1_ABCD,B (δ15N coll),10,RandomForest,BC,δ15N coll_δ13C carb,1.946282261904761,21.433321537955514,172.28045499570692
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,BC,δ15N coll_δ13C carb,1.9326560000000002,21.566491442909527,171.07428945292205
combination_1_ABCD,B (δ15N coll),10,HybridKNN_RF,BC,δ15N coll_δ13C carb,1.8242461428571422,20.33672952299475,161.47809681418696
combination_1_ABCD,B (δ15N coll),10,KNN,BD,δ15N coll_δ18O carb,1.4592942857142859,17.532626999109894,129.17339300490147
combination_1_ABCD,B (δ15N coll),10,SVM,BD,δ15N coll_δ18O carb,1.974918567180028,23.110204398663978,174.81527525214327
combination_1_ABCD,B (δ15N coll),10,RandomForest,BD,δ15N coll_δ18O carb,1.9892756607142865,21.84990527473218,176.08613233947926
combination_1_ABCD,B (δ15N coll),10,RandomForest_MICE,BD,δ15N coll_δ18O carb,1.9487174285714282,21.425126193962328,172.4960103802138
