Combination,Feature,Percentage,Algorithm,FeatureSet,TranslatedFeatureSet,MAE,MAPE
combination_2_ABCDE,A,20,RandomForest,A,δ13C coll,0.4238158309225488,2.16845893338287
combination_2_ABCDE,A,20,RandomForest_MICE,A,δ13C coll,0.4348440656565654,2.224064187909671
combination_2_ABCDE,A,20,HybridKNN_RF,A,δ13C coll,0.4275098665223666,2.1874111139724004
combination_2_ABCDE,A,20,KNN,AB,δ13C coll_δ15N coll,0.41537590187590145,2.127858345576643
combination_2_ABCDE,A,20,SVM,AB,δ13C coll_δ15N coll,0.40525554197347124,2.078643546628405
combination_2_ABCDE,A,20,RandomForest,AB,δ13C coll_δ15N coll,0.4414833858947997,2.2558781176827924
combination_2_ABCDE,A,20,RandomForest_MICE,AB,δ13C coll_δ15N coll,0.42135665584415644,2.1563934829833373
combination_2_ABCDE,A,20,HybridKNN_RF,AB,δ13C coll_δ15N coll,0.41522864357864364,2.124669191564441
combination_2_ABCDE,A,20,KNN,AC,δ13C coll_δ13C carb,0.40391847041846984,2.066377793980993
combination_2_ABCDE,A,20,SVM,AC,δ13C coll_δ13C carb,0.3742882497756356,1.9203468853896966
combination_2_ABCDE,A,20,RandomForest,AC,δ13C coll_δ13C carb,0.41650384514735556,2.129270016252063
combination_2_ABCDE,A,20,RandomForest_MICE,AC,δ13C coll_δ13C carb,0.4159259199134187,2.127861815710378
combination_2_ABCDE,A,20,HybridKNN_RF,AC,δ13C coll_δ13C carb,0.42164200937950874,2.1553348986157266
combination_2_ABCDE,A,20,KNN,AD,δ13C coll_δ18O carb,0.39365891053391006,2.016089380209169
combination_2_ABCDE,A,20,SVM,AD,δ13C coll_δ18O carb,0.38762607958993067,1.9867509868127642
combination_2_ABCDE,A,20,RandomForest,AD,δ13C coll_δ18O carb,0.433225843390103,2.2152343118037914
combination_2_ABCDE,A,20,RandomForest_MICE,AD,δ13C coll_δ18O carb,0.4401779761904779,2.2508934250603088
combination_2_ABCDE,A,20,HybridKNN_RF,AD,δ13C coll_δ18O carb,0.4398261002886005,2.24837649438829
combination_2_ABCDE,A,20,KNN,AE,δ13C coll_δ18O phos,0.4012142857142852,2.0549256035071854
combination_2_ABCDE,A,20,SVM,AE,δ13C coll_δ18O phos,0.3866341435607056,1.9853401052326127
combination_2_ABCDE,A,20,RandomForest,AE,δ13C coll_δ18O phos,0.44459909328245856,2.2756371713554144
combination_2_ABCDE,A,20,RandomForest_MICE,AE,δ13C coll_δ18O phos,0.45068656204906443,2.3077800780621835
combination_2_ABCDE,A,20,HybridKNN_RF,AE,δ13C coll_δ18O phos,0.45737795815296006,2.3409962711434877
combination_2_ABCDE,A,20,KNN,ABC,δ13C coll_δ15N coll_δ13C carb,0.4016906565656562,2.058453189960134
combination_2_ABCDE,A,20,SVM,ABC,δ13C coll_δ15N coll_δ13C carb,0.3782101705240756,1.9429143188429243
combination_2_ABCDE,A,20,RandomForest,ABC,δ13C coll_δ15N coll_δ13C carb,0.41015487589502664,2.095745926071497
combination_2_ABCDE,A,20,RandomForest_MICE,ABC,δ13C coll_δ15N coll_δ13C carb,0.39237465728715754,2.0070738286536183
